# Region type : patch rightWall
# Faces       : 100
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
62            	-4.583825e+02	(-4.401874e-07 1.330560e-06 -4.619823e-01)	3.130000e+02
62.4          	-4.585087e+02	(-4.402084e-07 1.278755e-06 -4.619560e-01)	3.130000e+02
62.8          	-4.586320e+02	(-4.385972e-07 1.227641e-06 -4.619303e-01)	3.130000e+02
63.2          	-4.587524e+02	(-4.386514e-07 1.178257e-06 -4.619053e-01)	3.130000e+02
63.6          	-4.588700e+02	(-4.370570e-07 1.129499e-06 -4.618808e-01)	3.130000e+02
64            	-4.589848e+02	(-4.371430e-07 1.081569e-06 -4.618569e-01)	3.130000e+02
64.4          	-4.590970e+02	(-4.355727e-07 1.034292e-06 -4.618336e-01)	3.130000e+02
64.8          	-4.592066e+02	(-4.356865e-07 9.882746e-07 -4.618108e-01)	3.130000e+02
65.2          	-4.593136e+02	(-4.341487e-07 9.431900e-07 -4.617886e-01)	3.130000e+02
65.6          	-4.594182e+02	(-4.343245e-07 8.992811e-07 -4.617669e-01)	3.130000e+02
66            	-4.595203e+02	(-4.328189e-07 8.562439e-07 -4.617457e-01)	3.130000e+02
66.4          	-4.596200e+02	(-4.330030e-07 8.143555e-07 -4.617250e-01)	3.130000e+02
66.8          	-4.597174e+02	(-4.315081e-07 7.732999e-07 -4.617048e-01)	3.130000e+02
67.2          	-4.598126e+02	(-4.317196e-07 7.333430e-07 -4.616851e-01)	3.130000e+02
67.6          	-4.599055e+02	(-4.302475e-07 6.941720e-07 -4.616658e-01)	3.130000e+02
68            	-4.599963e+02	(-4.304872e-07 6.560588e-07 -4.616470e-01)	3.130000e+02
68.4          	-4.600850e+02	(-4.290382e-07 6.186866e-07 -4.616286e-01)	3.130000e+02
68.8          	-4.601717e+02	(-4.293059e-07 5.823347e-07 -4.616107e-01)	3.130000e+02
69.2          	-4.602563e+02	(-4.278801e-07 5.466778e-07 -4.615932e-01)	3.130000e+02
69.6          	-4.603389e+02	(-4.281760e-07 5.119621e-07 -4.615761e-01)	3.130000e+02
70            	-4.604197e+02	(-4.267743e-07 4.778934e-07 -4.615594e-01)	3.130000e+02
70.4          	-4.604986e+02	(-4.270972e-07 4.447813e-07 -4.615431e-01)	3.130000e+02
70.8          	-4.605756e+02	(-4.257184e-07 4.123014e-07 -4.615272e-01)	3.130000e+02
71.2          	-4.606509e+02	(-4.260674e-07 3.807270e-07 -4.615116e-01)	3.130000e+02
71.6          	-4.607244e+02	(-4.247107e-07 3.497453e-07 -4.614964e-01)	3.130000e+02
72            	-4.607962e+02	(-4.250847e-07 3.196361e-07 -4.614816e-01)	3.130000e+02
72.4          	-4.608664e+02	(-4.237493e-07 2.900782e-07 -4.614672e-01)	3.130000e+02
72.8          	-4.609350e+02	(-4.241471e-07 2.613587e-07 -4.614530e-01)	3.130000e+02
73.2          	-4.610019e+02	(-4.228318e-07 2.331555e-07 -4.614392e-01)	3.130000e+02
73.6          	-4.610674e+02	(-4.232496e-07 2.057504e-07 -4.614258e-01)	3.130000e+02
74            	-4.611313e+02	(-4.219569e-07 1.788336e-07 -4.614126e-01)	3.130000e+02
74.4          	-4.611937e+02	(-4.224108e-07 1.526892e-07 -4.613998e-01)	3.130000e+02
74.8          	-4.612547e+02	(-4.211398e-07 1.270026e-07 -4.613872e-01)	3.130000e+02
75.2          	-4.613143e+02	(-4.216050e-07 1.020542e-07 -4.613750e-01)	3.130000e+02
75.6          	-4.613725e+02	(-4.203465e-07 7.753897e-08 -4.613630e-01)	3.130000e+02
76            	-4.614294e+02	(-4.208286e-07 5.373381e-08 -4.613513e-01)	3.130000e+02
76.4          	-4.614850e+02	(-4.195587e-07 3.033061e-08 -4.613399e-01)	3.130000e+02
76.8          	-4.615393e+02	(-4.199870e-07 7.599659e-09 -4.613288e-01)	3.130000e+02
77.2          	-4.615923e+02	(-4.187587e-07 -1.476180e-08 -4.613179e-01)	3.130000e+02
77.6          	-4.616442e+02	(-4.192779e-07 -3.647008e-08 -4.613073e-01)	3.130000e+02
78            	-4.616948e+02	(-4.180644e-07 -5.781928e-08 -4.612969e-01)	3.130000e+02
78.4          	-4.617443e+02	(-4.185973e-07 -7.852729e-08 -4.612867e-01)	3.130000e+02
78.8          	-4.617926e+02	(-4.173995e-07 -9.889844e-08 -4.612768e-01)	3.130000e+02
79.2          	-4.618399e+02	(-4.179503e-07 -1.186518e-07 -4.612672e-01)	3.130000e+02
79.6          	-4.618860e+02	(-4.167675e-07 -1.380911e-07 -4.612577e-01)	3.130000e+02
80            	-4.619311e+02	(-4.173357e-07 -1.569326e-07 -4.612485e-01)	3.130000e+02
80.4          	-4.619752e+02	(-4.161697e-07 -1.754850e-07 -4.612395e-01)	3.130000e+02
80.8          	-4.620182e+02	(-4.167550e-07 -1.934618e-07 -4.612307e-01)	3.130000e+02
81.2          	-4.620603e+02	(-4.156036e-07 -2.111726e-07 -4.612221e-01)	3.130000e+02
81.6          	-4.621014e+02	(-4.162044e-07 -2.283228e-07 -4.612138e-01)	3.130000e+02
82            	-4.621415e+02	(-4.150682e-07 -2.452275e-07 -4.612056e-01)	3.130000e+02
82.4          	-4.621808e+02	(-4.156754e-07 -2.615826e-07 -4.611976e-01)	3.130000e+02
82.8          	-4.622191e+02	(-4.145374e-07 -2.777352e-07 -4.611897e-01)	3.130000e+02
83.2          	-4.622566e+02	(-4.151545e-07 -2.933978e-07 -4.611821e-01)	3.130000e+02
83.6          	-4.622932e+02	(-4.140450e-07 -3.088744e-07 -4.611747e-01)	3.130000e+02
84            	-4.623289e+02	(-4.147139e-07 -3.238511e-07 -4.611674e-01)	3.130000e+02
