# Region type : patch rightWall
# Faces       : 256
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
192.4         	-2.773407e+02	(-5.922087e-06 9.292679e-07 -3.050800e-01)	3.130000e+02
192.8         	-2.773496e+02	(-5.915423e-06 -2.564477e-07 -3.049964e-01)	3.130000e+02
193.2         	-2.773681e+02	(-5.929927e-06 8.356372e-07 -3.051210e-01)	3.130000e+02
193.6         	-2.773806e+02	(-5.904186e-06 -1.930312e-07 -3.050266e-01)	3.130000e+02
194           	-2.773924e+02	(-5.917128e-06 1.048691e-06 -3.050912e-01)	3.130000e+02
194.4         	-2.773962e+02	(-5.920490e-06 -3.942435e-07 -3.049897e-01)	3.130000e+02
194.8         	-2.774090e+02	(-5.918327e-06 -3.290346e-07 -3.050011e-01)	3.130000e+02
195.2         	-2.774255e+02	(-5.914955e-06 -3.389135e-07 -3.050686e-01)	3.130000e+02
195.6         	-2.774442e+02	(-5.908131e-06 -3.882017e-07 -3.050729e-01)	3.130000e+02
196           	-2.774565e+02	(-5.894445e-06 -3.721058e-07 -3.050467e-01)	3.130000e+02
196.4         	-2.774764e+02	(-5.895522e-06 1.133836e-06 -3.051485e-01)	3.130000e+02
196.8         	-2.774773e+02	(-5.876291e-06 9.308568e-07 -3.050825e-01)	3.130000e+02
197.2         	-2.774852e+02	(-5.856885e-06 -2.638004e-07 -3.050094e-01)	3.130000e+02
197.6         	-2.774941e+02	(-5.854068e-06 -1.769638e-07 -3.050263e-01)	3.130000e+02
198           	-2.775068e+02	(-5.873212e-06 1.012786e-06 -3.050803e-01)	3.130000e+02
198.4         	-2.775106e+02	(-5.874325e-06 -3.697413e-07 -3.049608e-01)	3.130000e+02
198.8         	-2.775259e+02	(-5.874761e-06 8.249309e-07 -3.050292e-01)	3.130000e+02
199.2         	-2.775328e+02	(-5.868364e-06 -2.724144e-07 -3.050135e-01)	3.130000e+02
199.6         	-2.775516e+02	(-5.874520e-06 9.552236e-07 -3.050809e-01)	3.130000e+02
200           	-2.775571e+02	(-5.876328e-06 1.041829e-06 -3.050681e-01)	3.130000e+02
