# Region type : patch leftWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
191.6         	-3.328928e+02	(-9.441374e-05 -3.533063e-03 2.756841e-01)	3.730000e+02
192           	-3.328722e+02	(2.190505e-04 -3.535774e-03 2.757402e-01)	3.730000e+02
192.4         	-3.329447e+02	(-1.610238e-04 -3.529556e-03 2.756532e-01)	3.730000e+02
192.8         	-3.328670e+02	(1.244740e-05 -3.545450e-03 2.757080e-01)	3.730000e+02
193.2         	-3.328665e+02	(-1.555740e-04 -3.535106e-03 2.757732e-01)	3.730000e+02
193.6         	-3.329232e+02	(-7.981662e-05 -3.542599e-03 2.760932e-01)	3.730000e+02
194           	-3.329407e+02	(-6.575143e-05 -3.522077e-03 2.762339e-01)	3.730000e+02
194.4         	-3.328955e+02	(-3.818022e-05 -3.527720e-03 2.759817e-01)	3.730000e+02
194.8         	-3.328939e+02	(1.094099e-05 -3.537063e-03 2.758986e-01)	3.730000e+02
195.2         	-3.329494e+02	(7.326999e-05 -3.517188e-03 2.758787e-01)	3.730000e+02
195.6         	-3.328753e+02	(1.512999e-04 -3.544202e-03 2.756425e-01)	3.730000e+02
196           	-3.327953e+02	(6.909765e-05 -3.534396e-03 2.754727e-01)	3.730000e+02
196.4         	-3.328841e+02	(3.059789e-05 -3.529401e-03 2.759079e-01)	3.730000e+02
196.8         	-3.328379e+02	(-1.796360e-05 -3.548077e-03 2.754371e-01)	3.730000e+02
197.2         	-3.328726e+02	(-8.399058e-05 -3.541907e-03 2.757575e-01)	3.730000e+02
197.6         	-3.328508e+02	(6.593368e-06 -3.526472e-03 2.756319e-01)	3.730000e+02
198           	-3.329139e+02	(-4.129526e-05 -3.535681e-03 2.759946e-01)	3.730000e+02
198.4         	-3.329068e+02	(-1.849532e-04 -3.537349e-03 2.758852e-01)	3.730000e+02
198.8         	-3.329417e+02	(-1.600452e-05 -3.541914e-03 2.759185e-01)	3.730000e+02
199.2         	-3.329509e+02	(-2.613152e-05 -3.517135e-03 2.759381e-01)	3.730000e+02
199.6         	-3.329605e+02	(2.737506e-05 -3.546404e-03 2.759102e-01)	3.730000e+02
200           	-3.329667e+02	(2.411854e-04 -3.533367e-03 2.759817e-01)	3.730000e+02
